pid,precip25,precip75,hotdays25,hotdays75,temp25,temp75
1588,1555.5013427734375,1954.1815185546875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1589,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1590,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1591,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1592,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1593,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1594,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1595,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1596,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1597,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1598,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1599,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1600,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1601,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1602,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1603,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1604,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1605,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1606,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1607,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1608,2438.1728515625,3048.207763671875,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1609,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1610,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1611,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1612,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1613,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1614,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1615,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1616,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1617,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1618,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1619,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1620,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1621,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1622,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1623,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1624,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1625,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1626,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1627,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1628,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1629,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1630,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1631,1922.6514892578125,2484.184326171875,46.09110641479492,92.066009521484375,27.482166290283203,28.47774314880371
1632,1922.6514892578125,2484.184326171875,46.09110641479492,92.066009521484375,27.482166290283203,28.47774314880371
1633,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1634,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1635,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1636,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1637,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1638,1986.024169921875,2526.97607421875,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1639,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1640,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1641,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1642,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1643,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1644,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1645,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1646,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1647,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1648,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1649,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1650,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1651,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1652,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1653,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1654,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1655,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1656,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1657,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1658,1529.0186767578125,1892.602294921875,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1659,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1660,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1661,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1662,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1663,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1664,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1665,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1666,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1667,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1668,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1669,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1670,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1671,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1672,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1673,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1674,1723.0391845703125,2125.278564453125,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1675,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1676,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1677,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1678,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1679,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1680,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1681,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1682,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1683,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1684,2570.583251953125,3184.1083984375,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1685,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1686,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1687,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1688,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1689,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1690,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1691,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1692,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1693,2314.05419921875,2915.64208984375,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1694,2155.705810546875,2744.990478515625,63.0167350769043,119.93966674804688,28.153789520263672,29.19474220275879
1695,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1696,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1697,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1698,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1699,2155.705810546875,2744.990478515625,74.598236083984375,136.32217407226562,28.426044464111328,29.46039390563965
1700,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1701,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1702,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1703,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1704,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1705,2008.074462890625,2591.474365234375,50.8709831237793,91.68704986572266,27.34433937072754,28.355884552001953
1706,1922.6514892578125,2484.184326171875,46.09110641479492,92.066009521484375,27.482166290283203,28.47774314880371
1707,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1708,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1709,1913.5966796875,2450.7666015625,38.751983642578125,87.64161682128906,27.71135711669922,28.701269149780273
1710,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1711,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1712,1986.024169921875,2526.97607421875,19.728063583374023,53.02546310424805,27.16089630126953,28.13738441467285
1713,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1714,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1715,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1716,1997.416259765625,2516.04931640625,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1717,1795.7088623046875,2242.973388671875,21.62339973449707,56.41426467895508,27.316162109375,28.26164436340332
1718,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1719,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1720,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1721,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1722,1795.7088623046875,2242.973388671875,29.501771926879883,59.16594314575195,26.198701858520508,27.102766036987305
1723,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1724,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1725,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1726,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1727,1577.2718505859375,1954.453125,22.71399688720703,43.05126190185547,25.789955139160156,26.644548416137695
1728,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1729,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1730,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1731,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1732,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1733,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1734,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1735,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1736,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1737,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1738,1555.5013427734375,1954.1815185546875,12.818103790283203,36.49637985229492,27.635406494140625,28.383729934692383
1739,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1740,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1741,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1742,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1743,1617.2138671875,2027.619873046875,10.148186683654785,26.995319366455078,27.24936866760254,27.98061180114746
1744,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1745,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1746,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1747,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1748,1723.0391845703125,2125.278564453125,10.069894790649414,22.074132919311523,27.324172973632812,28.054901123046875
1749,1835.70068359375,2262.28955078125,8.903036117553711,19.186965942382812,27.57892608642578,28.31368064880371
1750,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1751,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1752,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1753,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1754,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1755,2438.1728515625,3048.207763671875,54.311031341552734,101.27143096923828,27.583147048950195,28.572824478149414
1756,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1757,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1758,2438.1728515625,3048.207763671875,64.3544921875,118.54010009765625,28.072446823120117,29.094350814819336
1759,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1760,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1761,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1762,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1763,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1764,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1765,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1766,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1767,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1768,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1769,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1770,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1771,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1772,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1773,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1774,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1775,1931.5858154296875,2493.2822265625,62.306156158447266,122.34785461425781,28.533117294311523,29.505207061767578
1778,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1779,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1780,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1781,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1782,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1783,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1784,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1785,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1786,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1787,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1788,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1789,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1790,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1791,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1792,1529.0186767578125,1892.602294921875,13.894355773925781,35.71489715576172,27.048336029052734,27.845129013061523
1793,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1794,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1795,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1796,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1797,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1798,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1799,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1800,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1801,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1802,1713.2528076171875,2112.021240234375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1803,1713.2528076171875,2112.021240234375,33.814823150634766,74.49420166015625,28.903797149658203,29.633991241455078
1804,1713.2528076171875,2112.021240234375,33.814823150634766,74.49420166015625,28.903797149658203,29.633991241455078
1805,1713.2528076171875,2112.021240234375,33.814823150634766,74.49420166015625,28.903797149658203,29.633991241455078
1806,1713.2528076171875,2112.021240234375,33.814823150634766,74.49420166015625,28.903797149658203,29.633991241455078
1807,1713.2528076171875,2112.021240234375,33.814823150634766,74.49420166015625,28.903797149658203,29.633991241455078
1808,1788.44775390625,2206.63671875,23.143041610717773,49.3736686706543,28.798643112182617,29.513952255249023
1809,2595.292724609375,3208.332763671875,43.0998649597168,90.788360595703125,27.423521041870117,28.38297462463379
1810,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1811,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1812,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1813,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1814,2595.292724609375,3208.332763671875,66.40801239013672,120.4771728515625,28.010847091674805,29.00455665588379
1815,2544.237060546875,3177.506591796875,78.3570556640625,139.56903076171875,28.434511184692383,29.466472625732422
1816,2544.237060546875,3177.506591796875,78.3570556640625,139.56903076171875,28.434511184692383,29.466472625732422
1817,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1818,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1819,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1820,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1821,2445.03271484375,3084.34765625,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1822,2219.879150390625,2829.90673828125,80.59241485595703,146.18353271484375,28.624483108520508,29.678064346313477
1823,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1824,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1825,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1826,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1827,2219.879150390625,2829.90673828125,101.2583236694336,168.33538818359375,29.02112579345703,30.056859970092773
1828,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1829,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1830,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1831,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1832,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1833,2008.6402587890625,2590.58740234375,100.46283721923828,169.3927459716797,29.04264259338379,30.040695190429688
1834,1931.5858154296875,2493.2822265625,62.306156158447266,122.34785461425781,28.533117294311523,29.505207061767578
1835,1931.5858154296875,2493.2822265625,62.306156158447266,122.34785461425781,28.533117294311523,29.505207061767578
1836,1931.5858154296875,2493.2822265625,62.306156158447266,122.34785461425781,28.533117294311523,29.505207061767578
1837,2064.5693359375,2616.5078125,27.39708709716797,69.58563232421875,28.0064640045166,28.95347785949707
1838,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1839,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1840,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1841,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1842,2091.461669921875,2623.8896484375,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1843,1903.5723876953125,2374.570556640625,31.726593017578125,75.940521240234375,28.18830680847168,29.116487503051758
1844,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1845,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1846,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1847,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1848,1903.5723876953125,2374.570556640625,58.48533248901367,107.68666076660156,28.720731735229492,29.612600326538086
1849,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1850,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1851,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1852,1695.497802734375,2097.123046875,51.77500915527344,97.28409576416016,28.771015167236328,29.62565803527832
1853,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1854,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1855,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1856,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1857,1634.2901611328125,2049.655517578125,9.3207426071167,25.238683700561523,27.87845802307129,28.63751792907715
1858,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1859,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1860,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
1861,1652.0765380859375,2069.46630859375,18.266891479492188,42.84637451171875,28.116594314575195,28.85722541809082
